date,Day,sales,t_media,t_min,umidità_percentuale,weather,holidays,Chievo,Milan,Verona,Inter,Juventus
2015-01-01,Thursday,6,0,-5,81,sole,Primo dell'Anno,0,0,0,0,0
2015-01-02,Friday,9,0,-4,85,sole,0,0,1,0,0,0
2015-01-02,Friday,9,0,-4,85,sole,0,1,0,0,0,0
2015-01-03,Saturday,14,4,-1,78,sole,0,0,0,0,1,0
2015-01-04,Sunday,10,3,-3,68,sole,0,0,0,0,0,0
2015-01-05,Monday,14,4,-3,56,sole,0,0,0,0,0,0
2015-01-06,Tuesday,13,2,-3,80,sole,Epifania,0,0,0,0,0
2015-01-07,Wednesday,4,3,-1,83,sole,0,0,0,0,0,0
2015-01-08,Thursday,10,4,1,84,sole,0,0,0,0,0,0
2015-01-09,Friday,13,2,-1,91,nebbia ,0,0,0,0,0,0
2015-01-10,Saturday,14,2,-1,90,nebbia ,0,0,0,0,0,0
2015-01-11,Sunday,6,1,-2,91,nebbia ,0,0,0,0,0,0
2015-01-13,Tuesday,13,3,-2,70,sole,0,0,0,0,0,0
2015-01-14,Wednesday,13,4,1,87,nebbia ,0,0,0,0,0,0
2015-01-15,Thursday,8,4,0,88,pioggia nebbia ,0,0,0,0,0,0
2015-01-16,Friday,15,7,4,80,pioggia ,0,0,0,0,0,0
2015-01-17,Saturday,20,9,5,86,pioggia ,0,0,0,0,0,0
2015-01-18,Sunday,18,5,1,80,sole,0,0,0,1,0,1
2015-01-18,Sunday,18,5,1,80,sole,0,1,0,0,0,0
2015-01-18,Sunday,18,5,1,80,sole,0,0,1,0,0,0
2015-01-20,Tuesday,16,2,-1,89,nebbia ,0,0,0,0,0,0
2015-01-21,Wednesday,12,4,1,85,pioggia ,0,0,0,0,0,0
2015-01-22,Thursday,7,6,5,87,pioggia ,0,0,0,0,0,0
2015-01-23,Friday,11,6,2,80,sole,0,0,0,0,0,0
2015-01-24,Saturday,28,5,2,75,sole,0,0,0,0,0,0
2015-01-25,Sunday,26,5,2,73,sole,0,1,0,0,0,1
2015-01-25,Sunday,26,5,2,73,sole,0,0,0,0,1,0
2015-01-25,Sunday,26,5,2,73,sole,0,0,0,1,0,0
2015-01-27,Tuesday,11,1,-2,81,sole,0,0,0,0,0,0
2015-01-28,Wednesday,18,2,-2,56,sole,0,0,0,0,0,0
2015-01-29,Thursday,18,1,-2,77,pioggia ,0,0,0,0,0,0
2015-01-30,Friday,24,2,-1,82,pioggia ,0,0,0,0,0,0
2015-01-31,Saturday,32,2,-4,68,sole,0,0,0,0,0,0
2015-02-01,Sunday,29,3,-1,67,sole,0,0,0,0,0,0
2015-02-03,Tuesday,17,3,-2,68,sole,0,0,0,0,0,0
2015-02-04,Wednesday,16,6,3,59,sole,0,0,0,0,0,0
2015-02-05,Thursday,11,5,4,84,sole,0,0,0,0,0,0
2015-02-06,Friday,25,3,1,87,sole,0,0,0,0,0,0
2015-02-07,Saturday,28,4,1,76,sole,0,0,0,0,0,0
2015-02-08,Sunday,19,1,-3,88,sole,0,0,0,0,0,0
2015-02-10,Tuesday,22,2,-3,76,sole,0,0,0,0,0,0
2015-02-11,Wednesday,19,4,0,82,sole,0,1,0,0,0,0
2015-02-12,Thursday,19,5,-1,82,sole,Giovedì Grasso,0,0,0,0,0
2015-02-13,Friday,22,6,5,80,sole,0,0,0,0,0,0
2015-02-14,Saturday,33,6,4,89,sole,San Valentino,0,0,0,0,0
2015-02-15,Sunday,28,8,6,83,sole,Carnevale,0,1,0,0,0
2015-02-15,Sunday,28,8,6,83,sole,Carnevale,1,0,0,0,0
2015-02-17,Tuesday,21,9,4,58,sole,Martedì Grasso,0,0,0,0,0
2015-02-18,Wednesday,10,6,0,68,sole,0,0,0,0,0,0
2015-02-19,Thursday,20,4,-1,80,sole,0,0,0,0,0,0
2015-02-20,Friday,17,4,-1,84,sole,0,0,0,0,0,1
2015-02-21,Saturday,30,5,2,81,sole,0,0,0,0,0,0
2015-02-22,Sunday,36,7,5,89,sole,0,0,0,1,0,0
2015-02-22,Sunday,36,7,5,89,sole,0,0,1,0,0,0
2015-02-24,Tuesday,19,7,4,75,sole,0,0,0,0,0,0
2015-02-25,Wednesday,13,7,6,75,sole,0,0,0,0,0,0
2015-02-26,Thursday,19,8,6,62,sole,0,0,0,0,0,0
2015-02-27,Friday,18,8,6,67,sole,0,0,0,0,0,0
2015-02-28,Saturday,33,8,1,71,sole,0,1,1,0,0,0
2015-03-01,Sunday,22,7,2,79,sole,0,0,0,0,0,0
2015-03-03,Tuesday,20,8,1,72,nebbia ,0,0,0,0,0,0
2015-03-04,Wednesday,23,8,3,68,pioggia ,0,0,0,0,0,0
2015-03-05,Thursday,10,8,3,43,sole,0,1,0,0,1,0
2015-03-05,Thursday,10,8,3,43,sole,0,0,0,1,0,0
2015-03-06,Friday,20,7,1,34,sole,0,0,0,0,0,0
2015-03-07,Saturday,37,7,1,57,sole,0,0,0,0,0,0
2015-03-08,Sunday,27,7,1,59,sole,0,0,0,0,0,0
2015-03-10,Tuesday,20,8,1,65,sole,0,1,0,1,0,0
2015-03-11,Wednesday,16,10,5,66,sole,0,0,0,0,0,0
2015-03-12,Thursday,18,9,4,55,sole,0,0,0,0,0,0
2015-03-13,Friday,22,8,2,60,sole,0,0,0,0,0,0
2015-03-14,Saturday,41,8,3,62,sole,0,0,0,0,0,0
2015-03-15,Sunday,34,9,3,64,pioggia ,0,0,0,1,0,0
2015-03-15,Sunday,34,9,3,64,pioggia ,0,0,0,0,1,0
2015-03-17,Tuesday,15,12,8,70,pioggia ,0,0,0,0,0,0
2015-03-18,Wednesday,18,10,5,76,sole,0,0,0,0,0,0
2015-03-19,Thursday,19,10,4,67,sole,Festa di San Giuseppe,0,0,0,0,0
2015-03-20,Friday,17,10,5,61,sole,0,0,0,0,0,0
2015-03-21,Saturday,31,10,6,69,pioggia ,0,1,0,0,0,0
2015-03-21,Saturday,31,10,6,69,pioggia ,0,0,1,0,0,0
2015-03-22,Sunday,37,9,7,79,pioggia ,0,0,0,0,0,1
2015-03-24,Tuesday,21,12,7,64,sole,0,0,0,0,0,0
2015-03-25,Wednesday,23,12,11,75,pioggia ,0,0,0,0,0,0
2015-03-26,Thursday,19,11,10,91,pioggia ,0,0,0,0,0,0
2015-03-27,Friday,16,12,10,74,sole,0,0,0,0,0,0
2015-03-28,Saturday,39,13,8,33,sole,0,0,0,0,0,0
2015-03-29,Sunday,20,12,6,58,sole,Domenica delle Palme,0,0,0,0,0
2015-03-31,Tuesday,16,14,6,71,sole,0,0,0,0,0,0
2015-04-01,Wednesday,15,13,6,51,nebbia ,0,0,0,0,0,0
2015-04-02,Thursday,16,12,5,39,sole,0,0,0,0,0,0
2015-04-03,Friday,14,11,7,47,sole,0,0,0,0,0,0
2015-04-04,Saturday,17,10,8,53,sole,0,0,0,0,1,0
2015-04-04,Saturday,17,10,8,53,sole,0,0,0,0,0,1
2015-04-04,Saturday,17,10,8,53,sole,0,0,0,1,0,0
2015-04-05,Sunday,5,9,6,62,pioggia ,Pasqua,0,0,0,0,0
2015-04-07,Tuesday,8,10,2,37,sole,0,0,0,0,0,0
2015-04-08,Wednesday,15,11,2,46,sole,0,0,0,0,0,0
2015-04-09,Thursday,12,13,6,53,sole,0,0,0,0,0,0
2015-04-10,Friday,19,14,7,62,sole,0,0,1,0,0,0
2015-04-10,Friday,19,14,7,62,sole,0,0,0,0,0,1
2015-04-11,Saturday,27,13,6,67,sole,0,0,0,0,0,0
2015-04-12,Sunday,28,15,8,67,nebbia ,0,0,0,0,0,0
2015-04-14,Tuesday,17,17,10,60,sole,0,0,0,0,0,0
2015-04-15,Wednesday,17,18,10,58,sole,0,0,0,0,0,0
2015-04-16,Thursday,18,17,10,65,pioggia ,0,0,0,0,0,0
2015-04-17,Friday,25,15,12,84,pioggia ,0,0,0,0,0,0
2015-04-18,Saturday,40,13,8,77,pioggia temporale nebbia ,0,0,0,0,0,1
2015-04-19,Sunday,25,11,7,51,sole,0,1,0,0,0,0
2015-04-19,Sunday,25,11,7,51,sole,0,0,1,0,1,0
2015-04-21,Tuesday,21,16,8,52,sole,0,0,0,0,0,0
2015-04-22,Wednesday,17,18,8,48,sole,0,0,0,0,0,0
2015-04-23,Thursday,19,17,11,56,sole,0,0,0,0,0,0
2015-04-24,Friday,29,16,10,67,sole,0,0,0,0,0,0
2015-04-25,Saturday,36,15,9,77,pioggia ,Anniversario della Liberazione,0,0,0,1,0
2015-04-26,Sunday,27,16,11,81,pioggia ,0,0,0,1,0,0
2015-04-28,Tuesday,26,16,13,79,pioggia ,0,0,0,0,0,0
2015-04-29,Wednesday,15,15,11,71,sole,0,1,0,0,0,0
2015-04-29,Wednesday,15,15,11,71,sole,0,0,1,0,0,0
2015-04-29,Wednesday,15,15,11,71,sole,0,0,0,0,0,1
2015-04-30,Thursday,18,15,12,74,pioggia ,0,0,0,0,0,0
2015-05-01,Friday,29,13,10,91,pioggia ,Festa dei Lavoratori,0,0,0,0,0
2015-05-02,Saturday,22,17,12,80,pioggia nebbia ,0,0,0,0,0,0
2015-05-03,Sunday,29,18,15,80,pioggia ,0,0,0,0,0,0
2015-05-05,Tuesday,23,20,15,77,nebbia ,0,0,0,0,0,0
2015-05-06,Wednesday,25,20,16,72,sole,0,0,0,0,0,0
2015-05-07,Thursday,24,21,16,62,sole,0,0,0,0,0,0
2015-05-08,Friday,27,21,15,62,pioggia temporale ,0,0,0,0,0,0
2015-05-09,Saturday,38,20,15,65,sole,0,0,0,0,0,0
2015-05-10,Sunday,29,22,15,50,sole,Festa della Mamma,0,0,0,0,0
2015-05-12,Tuesday,16,22,15,53,sole,0,0,0,0,1,0
2015-05-13,Wednesday,16,21,15,62,sole,0,0,0,0,0,0
2015-05-14,Thursday,10,22,15,70,sole,0,0,0,0,0,0
2015-05-15,Friday,17,19,17,76,pioggia temporale ,0,0,0,0,0,0
2015-05-16,Saturday,27,20,15,74,pioggia temporale ,0,0,0,0,1,1
2015-05-17,Sunday,23,23,16,56,sole,0,0,0,1,0,0
2015-05-19,Tuesday,16,23,18,62,pioggia temporale ,0,0,0,0,0,0
2015-05-20,Wednesday,24,19,15,77,pioggia ,0,0,0,0,0,0
2015-05-21,Thursday,24,14,11,85,pioggia temporale ,0,0,0,0,0,0
2015-05-22,Friday,17,14,12,83,pioggia ,0,0,0,0,0,0
2015-05-23,Saturday,33,14,12,87,pioggia ,0,0,0,0,0,1
2015-05-24,Sunday,29,17,13,65,pioggia ,Pentecoste,0,1,0,0,0
2015-05-24,Sunday,29,17,13,65,pioggia ,Pentecoste,1,0,0,0,0
2015-05-26,Tuesday,22,18,15,78,pioggia temporale ,0,0,0,0,0,0
2015-05-27,Wednesday,22,18,15,67,pioggia ,0,0,0,0,0,0
2015-05-28,Thursday,23,19,14,59,sole,0,0,0,0,0,0
2015-05-29,Friday,17,19,13,59,sole,0,0,0,0,0,0
2015-05-30,Saturday,32,21,15,65,sole,0,0,0,1,0,1
2015-05-31,Sunday,20,21,17,69,sole,0,0,0,0,1,0
2015-06-01,Monday,15,22,16,65,sole,0,1,0,0,0,0
2015-06-01,Monday,15,22,16,65,sole,0,0,1,0,0,0
2015-06-01,Monday,15,22,16,65,sole,0,0,0,0,1,1
2015-06-02,Tuesday,24,24,18,62,sole,Festa della Repubblica,0,0,0,0,0
2015-06-03,Wednesday,17,25,18,62,sole,0,0,0,0,0,0
2015-06-04,Thursday,24,27,22,59,sole,0,0,0,0,0,0
2015-06-05,Friday,22,27,21,61,sole,0,0,0,0,0,0
2015-06-06,Saturday,31,28,23,63,sole,0,0,0,0,0,0
2015-06-07,Sunday,25,28,22,54,sole,0,0,0,0,0,0
2015-06-09,Tuesday,25,24,17,60,sole,0,0,0,0,0,0
2015-06-10,Wednesday,22,25,20,60,sole,0,0,0,0,0,0
2015-06-11,Thursday,21,25,18,60,sole,0,0,0,0,0,0
2015-06-12,Friday,18,25,20,64,sole,0,0,0,1,0,0
2015-06-13,Saturday,20,25,20,63,sole,0,0,0,0,0,0
2015-06-14,Sunday,25,23,19,83,sole,0,0,0,0,0,0
2015-06-16,Tuesday,20,21,18,77,sole,0,0,0,0,0,0
2015-06-17,Wednesday,22,21,17,67,sole,0,0,0,0,0,0
2015-06-18,Thursday,24,22,18,61,sole,0,0,0,0,0,0
2015-06-19,Friday,21,22,19,62,sole,0,0,0,0,0,0
2015-06-20,Saturday,29,20,16,64,sole,0,0,0,0,0,0
2015-06-21,Sunday,24,21,16,57,sole,0,0,0,0,0,0
2015-06-23,Tuesday,19,23,18,72,sole,0,0,0,0,0,0
2015-06-24,Wednesday,20,20,14,57,sole,0,0,0,0,0,0
2015-06-25,Thursday,23,22,16,55,sole,0,0,0,0,0,0
2015-06-26,Friday,30,24,16,56,sole,0,0,0,0,0,0
2015-06-27,Saturday,26,25,18,58,sole,0,0,0,0,0,0
2015-06-28,Sunday,24,25,19,61,sole,0,0,0,0,0,0
2015-06-30,Tuesday,19,25,19,58,sole,0,0,0,0,0,0
2015-07-01,Wednesday,23,26,20,49,sole,0,0,0,0,0,0
2015-07-02,Thursday,17,27,21,54,sole,0,0,1,0,0,1
2015-07-02,Thursday,17,27,21,54,sole,0,0,0,1,0,0
2015-07-03,Friday,32,27,21,55,sole,0,0,1,1,0,0
2015-07-04,Saturday,23,27,20,58,sole,0,0,0,0,0,0
2015-07-05,Sunday,25,29,22,59,sole,0,0,0,0,0,0
2015-07-07,Tuesday,28,31,25,60,sole,0,0,0,0,0,0
2015-07-08,Wednesday,29,29,25,63,sole,0,0,0,0,0,0
2015-07-09,Thursday,24,25,22,55,sole,0,0,0,0,0,0
2015-07-10,Friday,27,25,22,45,sole,0,0,0,0,0,0
2015-07-11,Saturday,30,25,17,51,sole,0,0,0,1,0,0
2015-07-11,Saturday,30,25,17,51,sole,0,0,1,0,0,0
2015-07-12,Sunday,29,27,20,53,sole,0,0,0,0,0,0
2015-07-14,Tuesday,33,28,22,55,sole,0,0,0,0,0,0
2015-07-15,Wednesday,22,28,22,61,sole,0,0,0,0,0,0
2015-07-16,Thursday,29,29,22,59,sole,0,0,0,0,0,0
2015-07-17,Friday,19,30,24,55,sole,0,0,0,0,0,0
2015-07-18,Saturday,33,29,22,50,sole,0,0,0,0,0,0
2015-07-19,Sunday,23,30,23,53,sole,0,0,0,0,0,0
2015-07-21,Tuesday,21,30,24,53,sole,0,0,0,0,0,0
2015-07-22,Wednesday,32,31,25,51,sole,0,0,0,0,0,0
2015-07-23,Thursday,30,29,22,59,sole,0,0,0,0,0,0
2015-07-24,Friday,26,29,22,55,sole,0,0,0,0,0,0
2015-07-25,Saturday,31,28,23,57,sole,0,0,0,0,0,0
2015-07-26,Sunday,40,26,22,57,sole,0,0,0,0,0,0
2015-07-28,Tuesday,24,27,22,61,sole,0,0,0,0,0,0
2015-07-29,Wednesday,31,26,20,68,sole,0,0,0,0,0,0
2015-07-30,Thursday,32,24,20,66,sole,0,0,0,0,0,0
2015-07-31,Friday,34,23,18,55,sole,0,0,0,0,0,0
2015-08-01,Saturday,44,21,19,70,pioggia ,0,0,0,0,0,0
2015-08-02,Sunday,34,22,17,77,pioggia ,0,0,0,0,1,0
2015-08-04,Tuesday,29,27,20,60,sole,0,0,0,0,0,0
2015-08-05,Wednesday,27,28,22,58,sole,0,0,0,0,0,0
2015-08-06,Thursday,29,29,20,57,sole,0,0,0,0,0,0
2015-08-07,Friday,26,29,22,54,sole,0,0,0,0,0,0
2015-08-08,Saturday,27,30,24,52,sole,0,0,0,0,0,0
2015-08-09,Sunday,30,29,23,52,sole,0,0,0,0,0,0
2015-08-11,Tuesday,27,26,18,55,sole,0,0,0,0,0,0
2015-08-12,Wednesday,27,28,19,47,sole,0,0,0,0,0,0
2015-08-13,Thursday,31,28,19,47,sole,0,0,0,0,0,0
2015-08-14,Friday,26,27,20,52,temporale ,0,0,0,0,0,0
2015-08-15,Saturday,26,25,19,65,pioggia ,Ferragosto,0,0,0,0,0
2015-08-16,Sunday,29,21,19,80,pioggia temporale ,0,0,0,0,0,0
2015-08-18,Tuesday,31,23,17,67,temporale ,0,0,0,0,0,0
2015-08-19,Wednesday,33,19,17,83,pioggia ,0,0,0,0,0,0
2015-08-20,Thursday,34,23,16,64,sole,0,0,0,0,0,0
2015-08-21,Friday,26,21,17,71,pioggia temporale ,0,0,0,0,0,0
2015-08-22,Saturday,34,20,14,69,sole,0,0,0,1,0,0
2015-08-23,Sunday,38,21,16,65,pioggia ,0,0,0,0,1,0
2015-08-23,Sunday,38,21,16,65,pioggia ,0,0,0,0,0,1
2015-08-25,Tuesday,38,23,18,77,pioggia nebbia ,0,0,0,0,0,0
2015-08-26,Wednesday,31,23,17,69,sole,0,0,0,0,0,0
2015-08-27,Thursday,27,24,18,64,sole,0,0,0,0,0,0
2015-08-28,Friday,30,25,18,62,sole,0,0,0,0,0,0
2015-08-29,Saturday,41,26,20,64,sole,0,0,1,0,0,0
2015-08-30,Sunday,35,27,19,55,sole,0,1,0,0,0,0
2015-09-01,Tuesday,33,24,16,56,sole,0,0,0,0,0,0
2015-09-02,Wednesday,26,23,17,68,sole,0,0,0,0,0,0
2015-09-03,Thursday,26,23,19,63,sole,0,0,0,0,0,1
2015-09-04,Friday,30,22,15,61,sole,0,0,0,0,0,0
2015-09-05,Saturday,36,20,16,66,sole,0,0,1,0,0,0
2015-09-05,Saturday,36,20,16,66,sole,0,0,0,0,0,1
2015-09-06,Sunday,31,18,10,59,sole,0,0,0,0,0,0
2015-09-08,Tuesday,29,19,12,53,sole,0,0,0,0,0,0
2015-09-09,Wednesday,30,18,12,57,sole,0,0,0,0,0,0
2015-09-10,Thursday,36,20,16,48,sole,0,0,0,0,0,0
2015-09-11,Friday,33,19,15,55,sole,0,0,0,0,0,0
2015-09-12,Saturday,47,20,13,59,sole,0,0,0,0,0,0
2015-09-13,Sunday,36,20,16,78,sole,0,0,0,1,0,0
2015-09-13,Sunday,36,20,16,78,sole,0,0,1,0,1,0
2015-09-15,Tuesday,34,21,16,70,sole,0,0,0,0,0,0
2015-09-16,Wednesday,29,22,17,68,sole,0,0,0,0,0,0
2015-09-17,Thursday,29,23,17,74,sole,0,0,0,0,0,0
2015-09-18,Friday,32,23,17,63,sole,0,0,0,0,0,0
2015-09-19,Saturday,42,20,13,63,sole,0,0,1,0,0,0
2015-09-20,Sunday,41,20,14,64,sole,0,1,0,0,1,0
2015-09-22,Tuesday,33,18,13,59,sole,0,0,0,0,0,0
2015-09-24,Thursday,38,15,11,78,sole,0,0,0,0,0,0
2015-09-25,Friday,37,17,11,71,sole,0,0,0,0,0,0
2015-09-26,Saturday,46,18,13,75,sole,0,0,0,0,0,0
2015-09-27,Sunday,43,17,14,71,sole,0,0,0,0,1,0
2015-09-27,Sunday,43,17,14,71,sole,0,0,0,1,0,0
2015-09-29,Tuesday,28,17,14,43,sole,0,0,0,0,0,0
2015-09-30,Wednesday,23,15,10,50,sole,0,0,0,0,0,0
2015-10-01,Thursday,34,14,9,56,pioggia ,0,0,0,0,0,0
2015-10-02,Friday,32,16,15,57,pioggia ,0,0,0,0,0,0
2015-10-03,Saturday,40,17,14,82,pioggia ,0,0,0,0,0,0
2015-10-04,Sunday,31,17,13,87,pioggia temporale ,0,0,0,0,0,0
2015-10-06,Tuesday,26,17,16,90,pioggia ,0,0,0,0,0,0
2015-10-07,Wednesday,23,18,15,86,pioggia temporale nebbia ,0,0,0,0,0,0
2015-10-08,Thursday,22,18,15,83,pioggia ,0,0,0,0,0,0
2015-10-09,Friday,29,17,14,78,sole,0,0,0,0,0,0
2015-10-10,Saturday,44,16,13,75,sole,0,0,0,0,0,0
2015-10-11,Sunday,38,16,13,75,sole,0,0,0,0,0,0
2015-10-13,Tuesday,25,14,14,96,pioggia ,0,0,0,0,0,0
2015-10-14,Wednesday,30,15,14,96,pioggia ,0,0,0,0,0,0
2015-10-15,Thursday,26,14,11,84,pioggia ,0,0,0,0,0,0
2015-10-16,Friday,35,11,7,80,pioggia temporale ,0,0,0,0,0,0
2015-10-17,Saturday,47,11,6,80,sole,0,0,0,0,0,0
2015-10-18,Sunday,36,12,11,90,pioggia ,0,0,0,1,0,0
2015-10-18,Sunday,36,12,11,90,pioggia ,0,0,0,0,1,1
2015-10-20,Tuesday,24,11,5,74,sole,0,0,0,0,0,0
2015-10-21,Wednesday,21,10,4,69,sole,0,0,0,0,0,0
2015-10-22,Thursday,27,10,4,70,sole,0,0,0,0,0,0
2015-10-23,Friday,30,10,5,78,sole,0,0,0,0,0,0
2015-10-24,Saturday,46,11,4,79,sole,0,0,0,0,0,0
2015-10-25,Sunday,36,11,5,83,sole,0,0,0,0,0,1
2015-10-25,Sunday,36,11,5,83,sole,0,0,1,0,0,0
2015-10-25,Sunday,36,11,5,83,sole,0,1,0,0,0,0
2015-10-27,Tuesday,27,12,5,82,sole,0,0,0,0,0,0
2015-10-28,Wednesday,25,13,12,92,pioggia ,0,0,0,1,0,0
2015-10-28,Wednesday,25,13,12,92,pioggia ,0,1,1,0,0,0
2015-10-29,Thursday,24,13,12,97,pioggia ,0,0,0,0,0,0
2015-10-30,Friday,33,14,9,86,nebbia ,0,0,0,0,0,0
2015-10-31,Saturday,52,12,6,73,sole,0,0,0,0,1,0
2015-10-31,Saturday,52,12,6,73,sole,0,0,0,0,0,1
2015-11-01,Sunday,32,10,5,74,sole,Ognissanti,0,0,0,1,0
2015-11-01,Sunday,32,10,5,74,sole,Ognissanti,0,0,1,0,0
2015-11-03,Tuesday,25,9,2,78,sole,0,0,0,0,0,0
2015-11-04,Wednesday,25,11,6,88,sole,0,0,0,1,1,0
2015-11-05,Thursday,26,11,5,83,sole,0,0,0,0,0,0
2015-11-06,Friday,32,12,6,80,sole,0,0,0,0,0,0
2015-11-07,Saturday,56,12,5,81,sole,0,0,0,0,0,0
2015-11-08,Sunday,28,12,6,81,sole,0,0,0,0,0,0
2015-11-10,Tuesday,30,9,6,95,sole,0,0,0,0,0,0
2015-11-11,Wednesday,30,7,5,99,sole,0,0,0,0,0,0
2015-11-12,Thursday,33,9,3,91,sole,0,0,0,0,0,0
2015-11-13,Friday,36,8,6,100,sole,0,0,0,0,0,0
2015-11-14,Saturday,49,9,5,95,sole,0,0,0,0,0,0
2015-11-15,Sunday,33,8,5,94,sole,0,0,0,0,0,0
2015-11-17,Tuesday,28,9,9,95,sole,0,0,0,0,0,0
2015-11-18,Wednesday,37,10,9,99,sole,0,0,0,0,0,0
2015-11-19,Thursday,34,11,10,96,sole,0,0,0,0,0,0
2015-11-20,Friday,41,11,10,94,sole,0,0,0,0,0,0
2015-11-21,Saturday,44,9,5,93,sole,0,0,1,0,0,1
2015-11-22,Sunday,33,5,2,85,sole,0,0,0,0,1,0
2015-11-22,Sunday,33,5,2,85,sole,0,0,0,1,0,0
2015-11-24,Tuesday,22,4,0,75,sole,0,0,0,0,0,0
2015-11-25,Wednesday,25,2,-1,85,sole,0,0,0,0,0,0
2015-11-26,Thursday,30,4,-2,79,sole,0,0,0,0,0,0
2015-11-27,Friday,34,3,-2,78,sole,0,0,0,0,0,0
2015-11-28,Saturday,55,2,-3,86,sole,0,0,1,0,0,0
2015-11-29,Sunday,42,2,-2,84,sole,0,1,0,0,0,0
2015-12-02,Wednesday,30,5,-1,85,sole,0,0,0,0,0,0
2015-12-03,Thursday,38,2,-1,100,sole,0,0,0,0,0,0
2015-12-04,Friday,33,4,0,100,sole,0,0,1,0,0,0
2015-12-05,Saturday,55,6,3,94,sole,0,0,0,0,0,0
2015-12-06,Sunday,38,5,1,96,sole,0,0,0,0,0,0
2015-12-07,Monday,28,4,-1,98,sole,0,0,0,0,0,0
2015-12-08,Tuesday,30,5,1,97,sole,Immacolata Concezione,0,0,0,0,0
2015-12-09,Wednesday,32,3,0,99,sole,0,1,0,0,0,1
2015-12-10,Thursday,27,2,1,99,sole,0,0,0,0,0,0
2015-12-11,Friday,42,0,-2,100,sole,0,0,0,0,0,0
2015-12-12,Saturday,50,1,-2,97,sole,0,0,0,0,0,0
